voltage_room_id;timestamp;power_kw
VR001;2024-02-02 20:00:00+00:00;538,0509257
VR001;2024-02-02 20:15:00+00:00;531,6290713
VR001;2024-02-02 20:30:00+00:00;50,2719038
VR001;2024-02-02 20:45:00+00:00;4,9099345
VR001;2024-02-02 21:00:00+00:00;46,9251696
VR001;2024-02-02 21:15:00+00:00;428,4764263
VR001;2024-02-02 21:30:00+00:00;414,3266067
VR001;2024-02-02 21:45:00+00:00;416,4207797
VR001;2024-02-02 22:00:00+00:00;417,1027107
VR001;2024-02-02 22:15:00+00:00;401,5218897
VR001;2024-02-02 22:30:00+00:00;390,5731897
VR001;2024-02-02 22:45:00+00:00;378,1926773
VR001;2024-02-02 23:00:00+00:00;37,3193791
VR001;2024-02-02 23:15:00+00:00;34,3180948
VR001;2024-02-02 23:30:00+00:00;334,9300943
VR001;2024-02-02 23:45:00+00:00;325,4156273
VR001;2024-02-03 00:00:00+00:00;308,0593087
VR001;2024-02-03 00:15:00+00:00;302,4496753
VR001;2024-02-03 00:30:00+00:00;291,9925053
VR001;2024-02-03 00:45:00+00:00;274,4591413
VR001;2024-02-03 01:00:00+00:00;281,8034373
VR001;2024-02-03 01:15:00+00:00;28,0940641
VR001;2024-02-03 01:30:00+00:00;26,4635451
VR001;2024-02-03 01:45:00+00:00;265,7810127
VR001;2024-02-03 02:00:00+00:00;27,4376067
VR001;2024-02-03 02:15:00+00:00;272,0519637
VR001;2024-02-03 02:30:00+00:00;26,5941466
VR001;2024-02-03 02:45:00+00:00;263,3363947
VR001;2024-02-03 03:00:00+00:00;256,0115377
VR001;2024-02-03 03:15:00+00:00;248,9815663
VR001;2024-02-03 03:30:00+00:00;24,0999101
VR001;2024-02-03 03:45:00+00:00;23,8693464
VR001;2024-02-03 04:00:00+00:00;231,5297377
VR001;2024-02-03 04:15:00+00:00;237,9414733
VR001;2024-02-03 04:30:00+00:00;23,6852215
VR001;2024-02-03 04:45:00+00:00;231,7447287
VR001;2024-02-03 05:00:00+00:00;24,4951197
VR001;2024-02-03 05:15:00+00:00;240,6343483
VR001;2024-02-03 05:30:00+00:00;244,4191147
VR001;2024-02-03 05:45:00+00:00;252,3820797
VR001;2024-02-03 06:00:00+00:00;25,6888973
VR001;2024-02-03 06:15:00+00:00;26,5617997
VR001;2024-02-03 06:30:00+00:00;278,9883707
VR001;2024-02-03 06:45:00+00:00;301,1165833
VR001;2024-02-03 07:00:00+00:00;31,1439629
VR001;2024-02-03 07:15:00+00:00;31,9705256
VR001;2024-02-03 07:30:00+00:00;345,4999213
VR001;2024-02-03 07:45:00+00:00;35,4524493
VR001;2024-02-03 08:00:00+00:00;402,6133433
VR001;2024-02-03 08:15:00+00:00;424,1629797
VR001;2024-02-03 08:30:00+00:00;456,3725367
VR001;2024-02-03 08:45:00+00:00;467,7994263
VR001;2024-02-03 09:00:00+00:00;513,8720173
VR001;2024-02-03 09:15:00+00:00;525,1419487
VR001;2024-02-03 09:30:00+00:00;51,4296039
